Object ID,Animal,Subregion,Layer,Stub,Tile,Den_Length_um,Den_Width_um,Den_Area_um_sq,Dendrite_ID,Mito_IDs,Mean_mito_area,Mito_total_area,Mito_total_len,N_mitos,Total_mito_area_per_den_area,Total_mito_len_per_den_len
33,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,4.254658,1.886866,4.345472,33,['18'],0.486784,0.486784,1.140738,1,0.11202097263542372,0.26811508704107356
38,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,0.773524,0.711592,0.4032,38,['39'],0.095424,0.095424,0.39,1,0.23666666666666666,0.5041860368909045
45,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,1.834158,0.773156,0.984768,45,['42'],0.311232,0.311232,0.8166660000000001,1,0.3160460128680055,0.4452538985191026
49,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,3.9351540000000003,1.2503440000000001,3.43904,49,['57'],0.40448,0.40448,1.52482,1,0.11761421792128036,0.38748674130669347
51,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,3.0793380000000004,0.8630800000000001,2.0890239999999998,51,['44'],0.6346879999999999,0.6346879999999999,2.230842,1,0.3038203486412794,0.7244550614450248
52,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,1.697118,0.7408020000000001,0.8528,52,['65'],0.08544,0.08544,0.501714,1,0.100187617260788,0.2956270571639686
53,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,1.355098,0.740916,0.758336,53,['43'],0.159296,0.159296,0.773058,1,0.21005992066841084,0.570481249326617
58,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-004.tif,1.981568,0.496344,0.658944,58,['47'],0.108736,0.108736,0.550146,1,0.16501554001554003,0.2776316533169692
1,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.2045139999999999,0.6918780000000001,0.631296,1,['3'],0.10156799999999999,0.10156799999999999,0.501474,1,0.16088807785888076,0.41632890941906864
10,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.7052580000000002,0.936126,1.18112,10,['2'],0.12300799999999999,0.12300799999999999,0.528972,1,0.1041452180980764,0.31020056789060657
13,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,2.0728000000000004,0.739776,1.0691199999999998,13,['17'],0.209024,0.209024,1.005762,1,0.1955103262496259,0.4852190274025472
18,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,3.8029640000000002,0.724704,2.0760959999999997,18,['9'],0.31168,0.31168,1.3378800000000002,1,0.15012793242701689,0.35179928077152456
20,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.837352,0.826108,1.097856,20,['48'],0.388032,0.388032,0.817024,1,0.3534452605806226,0.44467472754268095
24,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.426292,0.5209400000000001,0.508992,24,['36'],0.150144,0.150144,0.70859,1,0.2949830252734817,0.49680570317999406
26,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.861914,0.9026860000000001,1.027136,26,['15'],0.094528,0.094528,0.582,1,0.09203065611564583,0.31258156928837744
34,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.813154,0.586062,0.71424,34,['30'],0.070784,0.070784,0.32439999999999997,1,0.09910394265232975,0.1789147529663779
37,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,2.81286,0.680274,1.47616,37,['12'],0.095872,0.095872,0.615028,1,0.06494688922610016,0.21864863519691702
43,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.8520820000000002,0.614994,0.8592639999999999,43,['41'],0.104512,0.104512,0.500688,1,0.12162967376731715,0.27033792240300375
44,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,1.196156,0.655956,0.5745279999999999,44,['42'],0.12972799999999998,0.12972799999999998,0.52903,1,0.22579926478779103,0.4422750878647936
47,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_004-002.tif,2.35491,1.142552,1.967552,47,['46'],0.33971199999999996,0.33971199999999996,1.236512,1,0.17265719025469212,0.5250782407820257
6,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.823348,0.746712,1.005952,6,['1'],0.20415999999999998,0.20415999999999998,0.8266380000000001,1,0.2029520295202952,0.4533627151810845
12,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.203328,0.55862,0.47859199999999996,12,['11'],0.088,0.088,0.434166,1,0.1838726932334849,0.36080436921604087
16,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.308014,1.084872,0.897984,16,['2'],0.13376,0.13376,0.5391140000000001,1,0.14895588340104055,0.41216225514405813
19,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.027044,0.6620739999999999,0.49728,19,['20'],0.114816,0.114816,0.511124,1,0.2308880308880309,0.49766514384972793
23,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,3.547724,0.94317,2.417856,23,['8'],0.30272,0.30272,1.119828,1,0.12520183170544483,0.3156468767017953
24,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,2.7615380000000003,0.869582,1.922496,24,['4'],0.165568,0.165568,0.7923239999999999,1,0.08612137554512467,0.2869140312391138
29,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.469242,0.5798260000000001,0.638528,29,['17'],0.19289599999999998,0.19289599999999998,0.678,1,0.3020948180815876,0.46146244117715124
30,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.576,1.082078,1.196672,30,['15'],0.380096,0.380096,0.956058,1,0.3176275537490641,0.6066357868020305
32,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,3.058126,0.705076,1.6761599999999999,32,['38'],0.10092799999999999,0.10092799999999999,0.7679199999999999,1,0.06021382206949217,0.251108031519957
33,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,3.0856120000000002,1.24749,2.5712639999999998,33,['10'],0.43423999999999996,0.43423999999999996,1.1720519999999999,1,0.16888191955396256,0.3798442578003974
34,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,0.8612200000000001,0.74494,0.471296,34,['27'],0.14310399999999998,0.14310399999999998,0.5180159999999999,1,0.3036393264530146,0.6014909082464409
45,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,6.271762,1.454336,4.886272,45,['58'],0.31776,0.31776,0.962956,1,0.0650311730497197,0.15353835174230146
61,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.3356,0.736596,0.642304,61,['69'],0.053439999999999994,0.053439999999999994,0.41194600000000003,1,0.08320047827819847,0.3084351602276131
62,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.5708,0.6444,0.70848,62,['53'],0.283456,0.283456,0.85514,1,0.40009033423667567,0.5443977591036415
64,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.818124,0.757606,0.9774079999999999,64,['73'],0.059519999999999997,0.059519999999999997,0.360628,1,0.060895756940806706,0.19835170758430118
70,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_002-003.tif,1.456812,0.59533,0.6497919999999999,70,['63'],0.181888,0.181888,0.715882,1,0.27991726583275883,0.4914031460476712
6,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.3098779999999999,0.959168,0.832896,6,['33'],0.046655999999999996,0.046655999999999996,0.35027400000000003,1,0.05601659751037344,0.26740963662264733
8,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,5.302544,1.174414,4.276992,8,['5'],0.52512,0.52512,2.142126,1,0.12277787753636202,0.4039808061941589
9,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.7479280000000001,0.790146,0.986752,9,['4'],0.332096,0.332096,0.86092,1,0.3365546763523155,0.492537450055151
10,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.61008,0.955142,1.16768,10,['16'],0.200064,0.200064,0.62381,1,0.17133461222252672,0.3874403756335089
11,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,3.130622,0.834376,1.90784,11,['13'],0.69856,0.69856,1.852182,1,0.3661522978866152,0.5916338670078981
12,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,3.370964,0.957908,2.369792,12,['27'],0.588992,0.588992,2.191256,1,0.24854164416117533,0.6500383866454819
15,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.641494,0.600804,0.77728,15,['2'],0.10470399999999999,0.10470399999999999,0.586788,1,0.1347056401811445,0.35747191278189255
21,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,2.298598,1.02756,1.4983039999999999,21,['1'],0.259776,0.259776,0.936432,1,0.17338003502626972,0.4073926802337773
23,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.883966,0.880944,1.239936,23,"['14', '34']",0.16028799999999999,0.32057599999999997,1.268514,2,0.2585423763807164,0.6733210684269249
25,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,2.1095740000000003,0.824298,1.169984,25,"['17', '24']",0.231008,0.462016,1.445818,2,0.39489087030249986,0.6853601722433059
37,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,4.488046000000001,0.737112,2.3647359999999997,37,['7'],0.24825599999999998,0.24825599999999998,1.004586,1,0.10498254350591356,0.22383594107547022
45,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,2.5741840000000002,1.019268,1.801216,45,['41'],0.269824,0.269824,1.053932,1,0.14980102330869813,0.40942372417822503
47,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,4.703322,0.944864,3.294016,47,['46'],0.103168,0.103168,0.576212,1,0.03131982358312771,0.12251170555620047
53,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.028562,0.577862,0.433152,53,['52'],0.161024,0.161024,0.6476540000000001,1,0.37174940898345155,0.6296693830804561
59,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-005.tif,1.636964,0.906948,0.7714559999999999,59,['60'],0.22636799999999999,0.22636799999999999,0.7543920000000001,1,0.29342956694873074,0.4608482532297595
2,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,3.47621,1.05515,2.734336,2,['19'],0.380992,0.380992,1.156126,1,0.1393362044752364,0.33258232385270164
4,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.4894200000000002,0.737044,0.84512,4,['1'],0.11968,0.11968,0.530694,1,0.14161302536917833,0.3563091673268789
6,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,0.984936,0.86245,0.639168,6,['12'],0.065728,0.065728,0.361668,1,0.1028336837889256,0.36719949316503814
7,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.349254,0.5579339999999999,0.577472,7,['41'],0.023488,0.023488,0.21770599999999998,1,0.04067383353651779,0.16135286610230543
15,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.596066,0.923752,0.9984,15,['5'],0.11711999999999999,0.11711999999999999,0.541794,1,0.11730769230769231,0.3394558871625609
17,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.737332,0.6222240000000001,0.8376319999999999,17,['3'],0.191488,0.191488,0.724234,1,0.22860635696821516,0.41686563074875727
18,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.509078,0.721754,0.831104,18,['22'],0.203072,0.203072,0.928448,1,0.24434005852456495,0.6152418894185722
23,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,7.187626000000001,1.069372,6.1567359999999995,23,['33'],1.131456,1.131456,3.88972,1,0.1837752991195335,0.5411689478556619
30,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.110388,0.826058,0.599488,30,['11'],0.278464,0.278464,0.778626,1,0.46450304259634884,0.7012197538157834
35,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.666086,0.746632,0.908288,35,['21'],0.09247999999999999,0.09247999999999999,0.507326,1,0.10181792559188274,0.3045016883882345
39,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,2.15687,1.2296040000000001,1.4339199999999999,39,['24'],0.13824,0.13824,0.729078,1,0.09640705199732204,0.3380259357309434
40,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,2.40022,0.9838680000000001,1.691776,40,['48'],0.203712,0.203712,0.766316,1,0.12041310433532572,0.3192690670021915
50,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,3.549988,1.189942,3.00352,50,['46'],0.479296,0.479296,1.28684,1,0.15957809503515874,0.3624913661679983
51,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,2.6689920000000003,0.7377400000000001,1.4765439999999999,51,['49'],0.275712,0.275712,1.120572,1,0.18672792683455422,0.41984839220199976
53,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.6378,0.8100940000000001,1.008128,53,['47'],0.166016,0.166016,0.585098,1,0.16467750126968006,0.35724630602027113
56,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,2.8705760000000002,0.9131319999999999,1.8468479999999998,56,['52'],0.616128,0.616128,2.169004,1,0.33361056242852694,0.7555988763230794
60,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,1.617128,0.626382,0.677248,60,['55'],0.062848,0.062848,0.31862799999999997,1,0.0927990927990928,0.1970332589628032
62,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,4.9828019999999995,0.6563880000000001,2.2808319999999997,62,['58'],0.17823999999999998,0.17823999999999998,0.922138,1,0.07814692182501824,0.18506414663877876
68,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q2_Tile_001-001.tif,3.88465,0.432734,1.3872639999999998,68,['69'],0.590464,0.590464,2.821876,1,0.42563203543089134,0.726417051729242
4,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,2.030914,0.9074059999999999,1.302144,4,['11'],0.122816,0.122816,0.607632,1,0.09431829352206822,0.2991913985525728
7,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.6887400000000001,0.732306,0.903936,7,['2'],0.083648,0.083648,0.387732,1,0.09253752478051544,0.22959839880621055
10,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.1862139999999999,0.77006,0.66752,10,"['17', '19']",0.077472,0.154944,0.7295400000000001,2,0.2321188878235858,0.6150155031048362
12,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,4.275934,1.436924,3.7532159999999997,12,['1'],0.316544,0.316544,1.40358,1,0.0843394038605825,0.3282510908727777
24,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,6.8778880000000004,1.34479,3.6573439999999997,24,"['18', '21', '23', '56']",0.125424,0.501696,2.2753940000000004,4,0.13717495537745425,0.33082742841988705
26,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.784876,0.595694,0.8184319999999999,26,['5'],0.278784,0.278784,1.016976,1,0.34063184235220517,0.5697740347228604
27,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,2.302536,0.875312,1.403584,27,['8'],0.23776,0.23776,1.05,1,0.16939492043226484,0.4560189286942745
31,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.8913280000000001,0.652242,0.767744,31,['28'],0.18239999999999998,0.18239999999999998,0.71354,1,0.23757919306435477,0.37726930495397937
35,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.809554,0.763544,1.070656,35,['16'],0.166208,0.166208,0.666652,1,0.15523940462669614,0.36840680079179733
39,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.418,0.785408,0.772992,39,['40'],0.160512,0.160512,0.596232,1,0.2076502732240437,0.42047390691114245
51,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,2.313918,0.989602,1.531008,51,['48'],0.20313599999999998,0.20313599999999998,0.660522,1,0.13268121394532228,0.285456096542747
55,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_007-003.tif,1.679502,0.698802,0.885312,55,['57'],0.17056,0.17056,0.6814479999999999,1,0.19265524470469167,0.40574408366289527
9,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.808004,1.198884,2.461376,9,['15'],0.5736319999999999,0.5736319999999999,1.850894,1,0.2330533815231805,0.6591493459411026
11,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.074092,0.812338,0.595328,11,['7'],0.09631999999999999,0.09631999999999999,0.42849000000000004,1,0.1617931627606966,0.3989323074745925
14,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.527932,0.829804,1.5531519999999999,14,['2'],0.174208,0.174208,0.8248759999999999,1,0.11216416680402176,0.3263046632583471
16,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.894376,1.019134,1.278656,16,['6'],0.22169599999999998,0.22169599999999998,0.71481,1,0.1733820511537114,0.3773326942486602
17,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.14405,1.101758,1.8472959999999998,17,['4'],0.286912,0.286912,1.102288,1,0.15531457871396898,0.5141148760523309
19,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.2471460000000003,0.9727960000000001,1.4847359999999998,19,['20'],0.148032,0.148032,0.731168,1,0.09970257338678393,0.32537627728683405
21,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.837972,0.661046,1.30144,21,['5'],0.140096,0.140096,0.717418,1,0.10764691418736169,0.2527924870294703
23,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.0622480000000003,0.575018,0.8936959999999999,23,['33'],0.086656,0.086656,0.800122,1,0.09696362073904326,0.3879853441487153
26,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,6.058978,1.497208,5.517824,26,"['3', '10', '12']",0.282112,0.846336,3.4225000000000003,3,0.15338220283938014,0.5648642394806518
27,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.424384,0.59474,0.6325759999999999,27,['22'],0.066304,0.066304,0.36339,1,0.10481586402266291,0.2551208101186197
40,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,3.289772,1.3125,1.7296,40,"['37', '43']",0.12390399999999999,0.24780799999999997,0.9769380000000001,2,0.14327474560592043,0.2969622210900938
41,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.50041,0.819754,1.4348159999999999,41,['29'],0.352832,0.352832,1.191538,1,0.24590748918328204,0.4765370479241404
45,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,3.0244340000000003,0.7415080000000001,1.67488,45,['55'],0.19558399999999998,0.19558399999999998,0.828648,1,0.11677493312953763,0.27398448767604117
51,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.0431340000000002,1.096008,1.58816,51,"['53', '62']",0.129824,0.259648,1.116558,2,0.1634898247028007,0.5464927899981107
59,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.6655440000000001,0.704388,0.861184,59,['56'],0.20460799999999998,0.20460799999999998,0.711562,1,0.23758917954815695,0.42722497874568305
60,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.2746140000000001,0.812918,0.7327359999999999,60,['52'],0.19705599999999998,0.19705599999999998,0.742794,1,0.26893178443532184,0.5827599571321199
63,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.42771,0.771246,0.729088,63,['64'],0.080832,0.080832,0.438858,1,0.11086727528089889,0.30738595373009925
65,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.030758,0.65789,0.456256,65,['68'],0.222656,0.222656,0.87314,1,0.48800673306214054,0.8470853488403679
69,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.906218,0.70466,1.4529919999999998,69,['81'],0.132928,0.132928,0.7262540000000001,1,0.09148570673479277,0.24989660101203698
71,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,1.6604400000000001,0.488006,0.5690879999999999,71,['70'],0.104,0.104,0.6672480000000001,1,0.1827485380116959,0.4018501120185011
72,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,2.55852,0.7403099999999999,1.162112,72,['54'],0.340032,0.340032,0.979684,1,0.2925983037779491,0.3829104325938433
73,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-005.tif,4.467786,1.128194,3.0485759999999997,73,['66'],0.6032,0.6032,2.712094,1,0.19786287105848763,0.6070331031969749
2,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,2.376448,0.734534,1.308608,2,['1'],0.275648,0.275648,0.7935800000000001,1,0.21064214799237052,0.3339353522568136
6,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,1.7910899999999998,1.262172,1.58528,6,['5'],0.053439999999999994,0.053439999999999994,0.29869,1,0.03371013322567622,0.1667643725329269
9,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,1.090498,0.51748,0.43104,9,['28'],0.105408,0.105408,0.638226,1,0.24454342984409802,0.5852610458707856
12,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,2.462156,1.187872,2.022592,12,"['3', '11']",0.13916800000000001,0.27833600000000003,1.303324,2,0.13761351770401545,0.5293425761812005
13,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,2.7527440000000003,0.896422,1.5646719999999998,13,['7'],0.105792,0.105792,0.734894,1,0.06761289267015708,0.2669677964968773
16,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,1.32805,0.786298,0.790912,16,['15'],0.13830399999999998,0.13830399999999998,0.535616,1,0.17486648324971676,0.40331011633598135
19,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,0.9969560000000001,0.555664,0.41459199999999996,19,['23'],0.091712,0.091712,0.45751600000000003,1,0.22121025007718434,0.4589129309618479
20,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,4.392842,0.511336,1.488128,20,['25'],0.14790399999999998,0.14790399999999998,0.89255,1,0.0993892998451746,0.2031828142236848
21,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,4.1392299999999995,1.3800000000000001,3.8118399999999997,21,['36'],0.144128,0.144128,0.978572,1,0.03781061114842176,0.2364140190325254
22,MCC273,CA2,Distal,Stub 4 dot,Farris 273-A Stub 4 dot Distal_Q1_Tile_006-001.tif,2.112254,0.777226,1.088768,22,"['8', '60']",0.135104,0.270208,1.164506,2,0.24817775687749824,0.5513096436318738
