CA2,CA2,CA2,CA1,CA1,CA1
Basal,Proximal,Distal,Basal,Proximal,Distal
0.100352,0.127616,0.15744,0.034367999999999996,0.155328,0.07328
0.380224,0.050367999999999996,0.24409599999999998,0.132544,0.16,0.11443199999999999
0.194816,0.278592,0.149568,0.08864,0.255488,0.23430399999999998
0.19475199999999998,0.287552,0.11526399999999999,0.301888,0.076032,0.050496
0.032576,0.11148799999999999,0.159872,0.15500799999999998,0.186048,0.060351999999999996
0.20646399999999998,0.33395199999999997,0.20096,0.185024,0.123328,0.125824
0.453248,0.098688,0.24192,0.081664,0.21964799999999998,0.127104
0.383552,0.278208,0.170816,0.07865599999999999,0.14585599999999999,0.07667199999999999
0.195264,0.09331199999999999,0.21318399999999998,0.14143999999999998,0.342144,0.06304
0.43219199999999997,0.223744,0.5305599999999999,0.122752,0.20582399999999998,0.071104
0.32255999999999996,0.102976,0.275584,0.08076799999999999,0.22822399999999998,0.09068799999999999
0.35359999999999997,0.07615999999999999,0.13696,0.06611199999999999,0.111104,0.09536
0.35353599999999996,0.30879999999999996,0.092608,0.06905599999999999,0.342336,0.14751999999999998
0.073472,0.150528,0.360064,0.078208,0.127104,0.39993599999999996
0.144,0.08691199999999999,0.5536639999999999,0.07551999999999999,0.128576,0.162304
0.69984,0.176192,0.197376,0.15001599999999998,0.105088,0.054528
0.093952,0.199104,0.0576,0.11936,0.14368,0.13683199999999998
0.44172799999999995,0.28032,1.66624,0.15526399999999999,0.11609599999999999,0.04928
0.088832,0.07731199999999999,0.232448,0.16966399999999998,0.11263999999999999,0.09759999999999999
0.14374399999999998,0.401984,0.12832,0.16025599999999998,0.12992,0.155136
0.52032,0.07417599999999999,0.10751999999999999,0.07897599999999999,0.08063999999999999,0.081024
0.07647999999999999,0.081344,0.072768,0.042367999999999996,0.378752,0.083072
0.194624,0.314752,0.39622399999999997,0.369792,0.195904,0.10188799999999999
0.166016,0.070464,0.248576,0.294528,0.19744,0.127488
0.22304,0.32704,0.11359999999999999,0.401024,0.11903999999999999,0.349504
0.16569599999999998,0.16512,0.417216,0.13350399999999998,0.24128,0.106304
0.215552,0.046976,0.264192,0.110784,0.34809599999999996,0.058367999999999996
0.250624,0.239808,0.438272,0.10950399999999999,0.150336,0.069632
0.218048,0.15328,0.29856,0.15839999999999999,0.30169599999999996,0.123776
0.152064,0.18035199999999998,0.264,0.0208,0.609216,0.10470399999999999
0.06784,0.169984,0.177728,0.057856,0.19807999999999998,0.092096
0.140736,0.5232,0.218048,0.125376,0.078208,0.257664
0.058688,0.26592,0.12806399999999998,0.047104,0.072128,0.246912
0.44057599999999997,0.075968,0.092864,0.089152,0.18035199999999998,0.107136
0.070912,0.36780799999999997,0.293056,0.3392,0.23135999999999998,0.112512
0.317248,0.288896,0.25529599999999997,0.5352319999999999,0.160768,0.08902399999999999
0.019776,0.149504,0.081984,0.5541119999999999,0.13414399999999999,0.182336
0.342336,0.519168,0.086464,0.132288,0.242304,0.10835199999999999
0.09727999999999999,0.09580799999999999,0.152768,0.048895999999999995,0.155136,0.10886399999999999
0.15711999999999998,0.162496,0.180224,0.06944,0.212224,0.07808
0.27232,0.08806399999999999,0.442432,0.13856,0.086656,0.178496
0.124928,0.08806399999999999,0.11743999999999999,0.15564799999999998,0.20083199999999998,0.070912
0.077888,0.058816,0.20768,0.03936,0.12236799999999999,0.081344
0.09504,0.11327999999999999,0.39168,0.037503999999999996,0.313088,0.07008
0.20479999999999998,0.07468799999999999,0.11327999999999999,0.134016,0.14457599999999998,0.091712
0.55904,0.10783999999999999,0.252096,0.334144,0.07904,0.259136
0.443264,0.21836799999999998,0.031616,0.48108799999999996,0.107904,0.078336
0.08723199999999999,0.377664,0.303168,0.103488,0.291328,0.140288
0.14496,0.064704,0.027648,0.090816,0.14041599999999999,0.05728
0.471808,0.273216,0.12319999999999999,0.126528,0.118336,0.06956799999999999
0.293888,0.08992,0.030208,0.163776,0.241728,0.0624
0.325376,0.158848,0.250816,0.17299199999999998,0.121088,0.074944
0.20992,0.185216,0.239168,0.040576,0.070848,0.050432
0.125056,0.281856,0.10867199999999999,0.32511999999999996,0.117184,0.064064
0.363328,0.174016,0.294336,0.37792,0.190272,0.356992
0.30380799999999997,0.634944,0.287296,0.198016,0.229376,0.30259199999999997
0.26739199999999996,0.43302399999999996,0.32723199999999997,0.031872,0.299392,0.065344
0.129344,0.23199999999999998,0.039616,0.326656,0.120768,0.158464
0.604416,0.13414399999999999,0.18950399999999998,0.11033599999999999,0.09344,0.19558399999999998
0.39244799999999996,0.111424,0.025023999999999998,0.07968,0.16467199999999999,0.068096
0.556672,0.28959999999999997,0.207808,0.110784,0.06559999999999999,0.09862399999999999
0.09119999999999999,0.36947199999999997,0.158464,0.473728,0.189632,0.21651199999999998
0.44511999999999996,0.210944,0.076032,0.05824,0.17324799999999999,0.14912
0.0272,0.13088,0.085696,0.20665599999999998,0.09376,0.26208
0.312896,0.071744,0.067968,0.09977599999999999,0.24896,0.104128
0.253952,0.126528,0.060287999999999994,0.102336,0.12672,0.197312
0.101376,0.031167999999999998,0.07232,0.100672,0.051136,0.080192
0.12659199999999998,0.5089279999999999,0.080704,0.28159999999999996,0.10124799999999999,0.092032
0.19424,0.289344,0.066816,0.35193599999999997,0.35859199999999997,0.091968
0.38873599999999997,0.21855999999999998,0.661504,0.142848,0.052224,0.062335999999999996
0.176896,0.183104,0.18035199999999998,0.10368,0.08832,0.1248
0.056256,0.16319999999999998,0.032063999999999995,0.103488,0.123264,0.233536
0.593152,0.120448,0.19078399999999998,0.12896,0.193152,0.066688
0.09644799999999999,0.060416,0.23219199999999998,0.062208,0.09318399999999999,0.15148799999999998
0.290112,0.180224,0.106304,0.34752,0.06752,0.096896
0.070528,0.021311999999999998,0.28582399999999997,0.088512,0.112768,0.102848
0.076736,0.910144,0.139712,0.212224,0.173056,0.080576
0.113216,0.02336,0.19104,0.269376,0.14368,0.129984
0.294272,0.26323199999999997,0.224768,0.174848,0.184576,0.266688
0.105344,0.22463999999999998,0.21312,0.071232,0.083072,0.10105599999999999
0.23052799999999998,0.1616,0.035968,0.11116799999999999,0.19871999999999998,0.367232
0.079936,0.106624,0.059711999999999994,0.33516799999999997,0.301376,0.20768
0.091968,0.244224,0.05024,0.08352,0.178304,0.16927999999999999
0.08832,0.14112,0.574016,0.17632,0.115072,0.352448
0.123904,0.12287999999999999,0.34975999999999996,0.375168,0.15488,0.145664
0.198784,0.145472,0.178624,0.32467199999999996,0.265216,0.09644799999999999
0.260032,0.139648,0.301504,0.07135999999999999,0.625728,0.087616
0.112768,0.12371199999999999,0.053696,0.045503999999999996,0.16768,0.173952
0.150464,0.224512,0.250432,0.14393599999999998,0.132352,0.14393599999999998
0.14816,0.075072,0.055487999999999996,0.143808,0.054015999999999995,0.092608
0.210816,0.048768,0.08768,0.043968,0.035199999999999995,0.123968
0.11974399999999999,0.307712,0.18662399999999998,0.132096,0.19904,0.09977599999999999
0.33055999999999996,0.113728,0.029952,0.09024,0.22508799999999998,0.166144
0.22816,0.48364799999999997,0.10899199999999999,0.21472,0.053696,0.39916799999999997
0.341696,0.065344,0.42719999999999997,0.070848,0.331712,0.416448
0.16441599999999998,0.60704,0.066048,0.04448,0.162496,0.06297599999999999
0.154752,0.241856,0.6611199999999999,0.19494399999999998,0.083328,0.07878399999999999
0.213632,0.23302399999999998,0.31596799999999997,0.198144,0.206592,0.243968
0.18783999999999998,0.152064,0.24416,0.166592,0.135744,0.081344
0.20396799999999998,0.11065599999999999,0.359744,0.070976,0.104128,0.075456
0.11014399999999999,0.10073599999999999,0.030208,0.341696,0.06393599999999999,0.19603199999999998
0.170816,0.646208,0.054144,0.097344,0.143808,0.150528
0.045888,0.30713599999999996,0.062656,0.174208,0.163712,0.082368
