Layer,Area_um_sq,Group,Metric
Basal,0.112704,MCC Cre +,Area_um_sq
Basal,0.120512,MCC Cre +,Area_um_sq
Basal,0.141056,MCC Cre +,Area_um_sq
Basal,0.13852799999999998,MCC Cre +,Area_um_sq
Basal,0.142976,MCC Cre +,Area_um_sq
Basal,0.116672,MCC Cre +,Area_um_sq
Basal,0.154304,MCC Cre +,Area_um_sq
Basal,0.132928,MCC Cre +,Area_um_sq
Basal,0.213952,MCC Cre +,Area_um_sq
Basal,0.088832,MCC Cre +,Area_um_sq
Basal,0.1169279999999999,MCC Cre +,Area_um_sq
Basal,0.17536,MCC Cre +,Area_um_sq
Basal,0.182336,MCC Cre +,Area_um_sq
Basal,0.1918079999999999,MCC Cre +,Area_um_sq
Basal,0.1384,MCC Cre +,Area_um_sq
Basal,0.120192,MCC Cre +,Area_um_sq
Basal,0.11168,MCC Cre +,Area_um_sq
Basal,0.1333119999999999,MCC Cre +,Area_um_sq
Basal,0.163776,MCC Cre +,Area_um_sq
Basal,0.1071999999999999,MCC Cre +,Area_um_sq
Basal,0.13216,MCC Cre +,Area_um_sq
Basal,0.108224,MCC Cre +,Area_um_sq
Basal,0.14864,MCC Cre +,Area_um_sq
Basal,0.112256,MCC Cre +,Area_um_sq
Basal,0.1841919999999999,MCC Cre +,Area_um_sq
Basal,0.132416,MCC Cre +,Area_um_sq
Basal,0.122496,MCC Cre +,Area_um_sq
Basal,0.1147519999999999,MCC Cre +,Area_um_sq
Basal,0.131136,MCC Cre +,Area_um_sq
Basal,0.1500159999999999,MCC Cre +,Area_um_sq
Basal,0.146624,MCC Cre +,Area_um_sq
Basal,0.0987519999999999,MCC Cre +,Area_um_sq
Basal,0.113664,MCC Cre +,Area_um_sq
Basal,0.120832,MCC Cre +,Area_um_sq
Basal,0.170816,MCC Cre +,Area_um_sq
Basal,0.153856,MCC Cre +,Area_um_sq
Basal,0.129408,MCC Cre +,Area_um_sq
Basal,0.144896,MCC Cre +,Area_um_sq
Basal,0.111424,MCC Cre +,Area_um_sq
Basal,0.17238399999999995,MCC Cre +,Area_um_sq
Basal,0.1404159999999999,MCC Cre +,Area_um_sq
Basal,0.210112,MCC Cre +,Area_um_sq
Basal,0.110912,MCC Cre +,Area_um_sq
Basal,0.112768,MCC Cre +,Area_um_sq
Basal,0.120512,MCC Cre +,Area_um_sq
Basal,0.122112,MCC Cre +,Area_um_sq
Basal,0.1564799999999999,MCC Cre +,Area_um_sq
Basal,0.1251199999999999,MCC Cre +,Area_um_sq
Basal,0.146304,MCC Cre +,Area_um_sq
Basal,0.1335039999999999,MCC Cre +,Area_um_sq
Basal,0.1909759999999999,MCC Cre +,Area_um_sq
Basal,0.13568,MCC Cre +,Area_um_sq
Basal,0.172544,MCC Cre +,Area_um_sq
Basal,0.122304,MCC Cre +,Area_um_sq
Basal,0.11251199999999995,MCC Cre +,Area_um_sq
Basal,0.122496,MCC Cre +,Area_um_sq
Basal,0.128448,MCC Cre +,Area_um_sq
